heart_rate,GSR,time
69.5,0.511770727,2021/12/6 17:59
68.5,0.511770727,2021/12/6 17:59
68,0.511770727,2021/12/6 17:59
67.9,0.511770727,2021/12/6 17:59
68,0.51203277,2021/12/6 17:59
68.1,0.511770727,2021/12/6 17:59
68,0.51203277,2021/12/6 17:59
67.5,0.512295082,2021/12/6 17:59
66.7,0.512295082,2021/12/6 17:59
66.1,0.512557663,2021/12/6 17:59
65.7,0.512295082,2021/12/6 17:59
65.5,0.512557663,2021/12/6 17:59
65.5,0.512557663,2021/12/6 17:59
65.7,0.512557663,2021/12/6 17:59
65.7,0.513347023,2021/12/6 17:59
65.3,0.513347023,2021/12/6 17:59
64.6,0.513347023,2021/12/6 17:59
63.9,0.513874615,2021/12/6 17:59
63.3,0.513610683,2021/12/6 17:59
62.7,0.513610683,2021/12/6 17:59
62.2,0.513874615,2021/12/6 17:59
61.6,0.513874615,2021/12/6 18:00
61,0.514138817,2021/12/6 18:00
60.1,0.514403292,2021/12/6 18:00
59.3,0.514138817,2021/12/6 18:00
58.7,0.514138817,2021/12/6 18:00
58.6,0.514933059,2021/12/6 18:00
58.9,0.514933059,2021/12/6 18:00
59.6,0.514933059,2021/12/6 18:00
60.4,0.515198351,2021/12/6 18:00
61,0.515198351,2021/12/6 18:00
61.2,0.515065705,2021/12/6 18:00
61.1,0.515729758,2021/12/6 18:00
60.9,0.515463918,2021/12/6 18:00
61,0.515596838,2021/12/6 18:00
61.2,0.515729758,2021/12/6 18:00
61.8,0.515729758,2021/12/6 18:00
62.6,0.515729758,2021/12/6 18:00
63.3,0.515995872,2021/12/6 18:00
63.6,0.516528926,2021/12/6 18:00
63.6,0.516528926,2021/12/6 18:00
63.5,0.516528926,2021/12/6 18:00
63.3,0.516795866,2021/12/6 18:00
63.3,0.516528926,2021/12/6 18:00
63.7,0.516795866,2021/12/6 18:00
64.6,0.517063082,2021/12/6 18:00
65.7,0.517063082,2021/12/6 18:00
66.7,0.517330574,2021/12/6 18:00
67.5,0.517330574,2021/12/6 18:00
68,0.517330574,2021/12/6 18:00
68,0.517330574,2021/12/6 18:00
67.5,0.517598344,2021/12/6 18:00
66.8,0.51786639,2021/12/6 18:00
66.1,0.517464459,2021/12/6 18:00
65.7,0.51786639,2021/12/6 18:00
65.5,0.518403318,2021/12/6 18:00
65.9,0.51786639,2021/12/6 18:00
66.8,0.51786639,2021/12/6 18:00
68,0.518672199,2021/12/6 18:00
69.1,0.518672199,2021/12/6 18:00
70,0.518806779,2021/12/6 18:00
70.4,0.51894136,2021/12/6 18:00
70.4,0.51894136,2021/12/6 18:00
69.7,0.51894136,2021/12/6 18:00
69,0.51934566,2021/12/6 18:00
68.3,0.519480519,2021/12/6 18:00
68,0.51894136,2021/12/6 18:00
67.9,0.519480519,2021/12/6 18:00
68,0.519480519,2021/12/6 18:00
68.1,0.519480519,2021/12/6 18:00
68,0.520291363,2021/12/6 18:00
67.5,0.51975052,2021/12/6 18:00
66.8,0.520291363,2021/12/6 18:00
66.1,0.520426785,2021/12/6 18:00
65.7,0.520426785,2021/12/6 18:00
65.6,0.520291363,2021/12/6 18:00
66.1,0.520562207,2021/12/6 18:00
67,0.520833333,2021/12/6 18:00
68.7,0.521104742,2021/12/6 18:00
68.9,0.520833333,2021/12/6 18:00
68.7,0.521104742,2021/12/6 18:00
68,0.521104742,2021/12/6 18:01
67.1,0.521648409,2021/12/6 18:01
66.2,0.521240588,2021/12/6 18:01
65.7,0.521648409,2021/12/6 18:01
65.7,0.522193211,2021/12/6 18:01
65.9,0.521648409,2021/12/6 18:01
66.5,0.522193211,2021/12/6 18:01
67.2,0.52246604,2021/12/6 18:01
68,0.522193211,2021/12/6 18:01
68.6,0.522329626,2021/12/6 18:01
69.2,0.522739153,2021/12/6 18:01
69.7,0.522739153,2021/12/6 18:01
70.4,0.522739153,2021/12/6 18:01
70.9,0.523012552,2021/12/6 18:01
71.6,0.522739153,2021/12/6 18:01
72.2,0.523012552,2021/12/6 18:01
72.7,0.523012552,2021/12/6 18:01
72.7,0.523423223,2021/12/6 18:01
72.3,0.523560209,2021/12/6 18:01
71.4,0.523560209,2021/12/6 18:01
70.3,0.524109015,2021/12/6 18:01
69.1,0.523560209,2021/12/6 18:01
68.2,0.523560209,2021/12/6 18:01
67.8,0.524383849,2021/12/6 18:01
68,0.524383849,2021/12/6 18:01
68.6,0.524383849,2021/12/6 18:01
69.4,0.524658972,2021/12/6 18:01
70,0.524383849,2021/12/6 18:01
70.4,0.52452141,2021/12/6 18:01
70.1,0.524934383,2021/12/6 18:01
69.4,0.524934383,2021/12/6 18:01
68.7,0.525210084,2021/12/6 18:01
68,0.525210084,2021/12/6 18:01
67.4,0.525210084,2021/12/6 18:01
